sentences1,sentences2,Label
"O ACS deve ser instrumentalizado para realizar, durante a visita domiciliar, a identificação de sinais de alerta e fatores de risco, bem como as orientações relativas às situações monitoradas no Cartão da Gestante.","O ACS deve ser utilizado nas visitas domiciliares para identificação de sinais de alerta e fatores de risco, bem como orientações relacionadas às condições monitoradas no cartão da gestante.",0.9
"O técnico em enfermagem deve ter conhecimento e habilidade para a mensuração de dados vitais e antropométricos, a identificação de fatores de risco, a vigilância de sinais de alerta, a avaliação do quadro vacinal, a administração de vacinas e medicamentos, o preenchimento e monitoramento da Caderneta da Gestante, a orientação para as gestantes e seus familiares, e a participação em ações educacionais.","Os técnicos de enfermagem devem ter o conhecimento e as habilidades para medir dados importantes e antropométricos, identificar fatores de risco, monitorar sinais de alerta, avaliar o estado de vacinação, gerenciar vacinas e medicamentos e concluir e monitorar o tratamento. Caderneta da maternidade, guia para gestantes e familiares e participação em atividades educativas.",0.9
Todas as ocasiões de contato com a gestante devem ser aproveitadas para vigilância e monitoramento.,Todos os locais de contato com mulheres grávidas devem ser usados ​​para vigilância e vigilância.,0.9
"De maneira especial, o assistente social tem papel fundamental para acompanhar as situações de vulnerabilidade socioeconômica, insuficiência familiar e violência doméstica; o psicólogo é requerido em situações de fragilidade psíquica, não aceitação da gravidez, quadros depressão e violência doméstica; o fisioterapeuta tem atuação na preparação para o parto normal e em queixas posturais.","De forma especial, os assistentes sociais desempenham um papel fundamental no monitoramento da vulnerabilidade socioeconômica, carência familiar e violência doméstica; psicologicamente vulneráveis ​​e incapazes de aceitar a gravidez, depressão e violência doméstica, é necessário um psicólogo; físico O terapeuta se prepara para o trabalho de parto normal e desconforto postural.",0.9
"Para as gestantes de alto risco, a participação deve ser coerente com o plano de cuidados definido  pela equipe especializada.","Para gestantes de alto risco, a participação deve ser condizente com o plano de cuidados desenvolvido pela equipe profissional.",0.9
"O atendimento de todos os profissionais deve seguir as recomendações das diretrizes clínicas para avaliação, diagnóstico e conduta, dentro das competências específicas da área.O número de atendimentos deve ser definido a partir da avaliação da gestante, considerando principalmente as situações de risco gestacional. Daí a importância da estratificação de risco sempre atualizada.","O atendimento de todos os profissionais deve seguir a avaliação, o diagnóstico e as recomendações comportamentais das diretrizes clínicas de competência específica da região.O número de atendimentos deve ser determinado com base na avaliação da gestante, principalmente considerando o risco de gravidez. Portanto, a importância da estratificação de risco está sempre atualizada.",0.9
"Quanto mais grave a situação, maiores a intensidade e a frequência das intervenções de vigilância e cuidado, de acordo com recomendações das diretrizes clínicas.No entanto, a clínica é mandatária”, devendo ser oferecido o número certo de atendimentos de acordo com as necessidades identificadas.Parametrização para a distribuição dos atendimentos durante gestação e puerpério.","De acordo com as recomendações das diretrizes clínicas, quanto mais grave a situação, maior a intensidade e frequência de monitoramento e intervenções de enfermagem, porém, as clínicas são obrigatórias” e o número adequado de consultas deve ser fornecido conforme necessário para parametrizar a distribuição dos cuidados de gravidez e puerpério.",0.9
"Cuidado Recomendado
Pré natal ● Atendimentos mensais até a 28ª semana
● Atendimentos quinzenais da 28ª até a 36ª semana
● Atendimentos semanais da 36ª semana até o parto e nascimento
Puerpério ● Primeira consulta: até o 7º dia pós parto
● Segunda consulta: entre o 30º e 40º dias pós parto Os atendimentos subsequentes devem seguir a um roteiro similar ao da primeira consulta, porém mais simplificado com sempre maior atenção para os múltiplos fatores que podem determinar o desenvolvimento da gravidez."," Cuidado recomendado
Cuidado pré natal ● Visita mensal até 28 semanas
● Visite a cada duas semanas, da 28ª à 36ª semana
● Visitas semanais da 36ª semana até a entrega e entrega
Puerpério ● Primeira consulta: até o 7º dia após o parto
● Segunda visita: entre 30 e 40 dias após o parto
As visitas subsequentes devem seguir um roteiro semelhante ao da primeira consulta, mas deve ser simplificado
 Cada vez mais atenção é dada aos muitos fatores que podem determinar o desenvolvimento da doença
gravidez.  ",0.9
A identificação de qualquer alteração deve implicar em reavaliação imediata e atualização do plano de cuidados. Rotina de avaliações no pré natal.,A identificação de quaisquer alterações deve significar imediata reavaliação e atualização do plano de cuidados. Rotina de verificação pré natal.,0.9
Atualmente estão disponíveis aplicativos gratuitos para calcular a idade gestacional e a data provável do parto a partir da data da última menstruação ou da idade gestacional obtida por ecografia obstétrica.,"Atualmente, aplicativos gratuitos podem ser usados ​​para calcular a idade gestacional e as possíveis datas de parto a partir da data da última menstruação ou a idade gestacional obtida por ultrassom obstétrico.",0.9
"Todas as gestantes devem realizar os exames, sendo que na gestação de alto risco o plano de cuidados pode considerar a necessidade de outros exames especializados ou de um monitoramento mais frequente de determinadas situações, como controle de cura de infecções.","Todas as mulheres grávidas devem ser verificadas.Em gestações de alto risco, o plano de cuidados pode considerar a necessidade de outras verificações especiais ou monitoramento mais frequente de certas condições (como cura e controle de infecções).",0.9
"A gestante deve ser sempre informada sobre a finalidade dos exames na detecção de situações que podem 
comprometer sua saúde e a do bebê.Todos os resultados devem ser registrados de maneira clara e precisa na Caderneta da Gestante.
A situação vacinal deve ser monitorada de acordo com o calendário vacinal vigente",As mulheres grávidas devem ser sempre informadas sobre a finalidade do teste para descobrir possíveis condições. Todos os resultados que colocam em risco a sua saúde e a do seu bebê devem ser registrados de forma clara e precisa no  Manual da Gestante . O estado de vacinação deve ser monitorado de acordo com o calendário de vacinação atual,0.9
"São contraindicadas durante a gestação as vacinas de vírus vivos, como é o caso da tríplice viral (sarampo, caxumba 
e rubéola), varicela (catapora) e papilomavírus humano (HPV), que poderão ser aplicadas no puerpério e durante a 
amamentação.","É proibido o uso de vacinas de vírus vivos durante a gravidez, como vírus triplos (sarampo, caxumba) E rubéola), varicela (varicela) e papilomavírus humano (HPV), podem ser usados ​​durante o puerpério e parto amamentação.  ",0.9
A vacina de febre amarela está contraindicada na gestação e durante a amamentação.,"É recomendado tomar suplementos de ferro e ácido fólico diariamente como parte do cuidado pré natal. Reduz o risco de baixo peso, anemia e deficiência de ferro em mulheres grávidas.  ",0.9
"A suplementação diária oral de ferro e ácido fólico é recomendada como parte da assistência pré natal para 
reduzir o risco de baixo peso no nascimento, anemia materna e deficiência de ferro.","É recomendado tomar suplementos de ferro e ácido fólico diariamente como parte do cuidado pré natal. Reduz o risco de baixo peso, anemia e deficiência de ferro em mulheres grávidas.",0.9
"Muitos medicamentos e fitoterápicos podem ter efeitos danosos para o feto em qualquer momento da gravidez, 
causando malformações congênitas (teratogênese), prejuízo para o crescimento e o desenvolvimento funcional do 
feto, ou efeitos tóxicos sobre os tecidos fetais.","Muitos medicamentos e ervas podem ter efeitos nocivos sobre o feto em qualquer momento da gravidez, causando malformações congênitas (teratogênicas), prejudicando o crescimento e o desenvolvimento funcional do feto ou tendo efeitos tóxicos nos tecidos fetais.",0.9
Devem ser consultadas as recomendações para uso de medicamentos durante a gravidez.As queixas das gestantes devem ser sempre valorizadas e avaliadas.,"Devem ser consultados conselhos sobre o uso de drogas durante a gravidez, e as queixas das mulheres grávidas devem ser sempre consideradas e avaliadas.",0.9
"Além disso, grande parte das infecções fetais ocorre por reativação em mulheres previamente 
expostas e, dessa forma, pacientes com IgG positivo não se isentam
Anti HCV (Hepatite C) ● O rastreamento para o HCV reserva se às gestantes de risco, que são: as usuárias de drogas injetáveis, presidiárias, 
mulheres HIV positivas ou com parceiros HIV positivos, mulheres expostas a hemoderivados ou que receberam 
transfusão de sangue, bem como gestantes com alteração da função hepática, com múltiplos parceiros ou tatuadas.","Além disso, a maioria das infecções fetais ocorre por reativação por mulheres que estiveram em contato com eles anteriormente, portanto, os pacientes IgG positivos não podem ser isentos Vírus da hepatite C (hepatite C) ● O teste do vírus da hepatite C só se aplica a mulheres grávidas em risco. Essas mulheres grávidas são: usuárias de drogas injetáveis, presidiárias, Mulheres que são HIV positivas ou têm parceiros HIV positivos, mulheres que foram expostas a produtos sanguíneos ou que receberam tratamento para HIV Mulheres grávidas que fizeram transfusões de sangue e alterações da função hepática, têm múltiplos parceiros ou têm tatuagens.",0.9
